LOCATION_ID,LAT,LON,LOCATION,TOTAL_CARS,AREA_CODE
6023,43.8018070002028,-79.3296840004576,BEVERLY GLEN BLVD AT CHESTER LE BLVD & PHARMACY AVE (PX 1633),15424,EA
6024,43.7684500013823,-79.5423079982613,GARYRAY DR AT SIGNET DR (PX 1627),4541,NO
6025,43.816198999522,-79.3245550002299,BAMBURGH CIR N AT WARDEN AVE (PX 1490),34307,EA
6027,43.792179002667,-79.3138819947676,BRIDLETOWNE CIR S AT WARDEN AVE (PX 1217),32801,EA
6029,43.7742359959419,-79.2950519942489,ALLANFORD RD AT BIRCHMOUNT RD & SCARDEN AVE (PX 1357),28595,EA
6030,43.7659080020294,-79.519687995091,DRIFTWOOD AVE AT JANE ST & MILO PARK GT (PX 1213),29769,NO
6031,43.6557389960246,-79.4871110038521,ARDAGH ST AT JANE ST (PX 1316),18713,SO
6032,43.6810939974373,-79.4977399982502,JANE ST AT LAMBTON AVE (PX 527),25361,WE
6033,43.6901419955748,-79.5006009970775,BALA AVE AT EMMETT AVE & JANE ST (PX 1317),26676,WE
6034,43.7066449957138,-79.5048320023668,JANE ST AT JOHN ST (PX 943),32770,NO
6035,43.6975929993486,-79.5023790019841,DENISON RD AT JANE ST & TRETHEWEY DR (PX 529),52003,NO
6036,43.6995529993288,-79.5028930012408,HARDING AVE AT JANE ST (PX 1318),30381,NO
6037,43.7688260038113,-79.5204040035204,JANE ST AT SHOREHAM DR (PX 967),46880,NO
6038,43.6606720038083,-79.3604870022661,DUNDAS ST E AT SUMACH ST (PX 903),16638,SO
6039,43.6631829956884,-79.3482190039374,BOULTON AVE AT DUNDAS ST (PX 291),16714,SO
6040,43.666169995686,-79.3343180018094,DUNDAS ST AT JONES AVE (PX 287),11744,SO
6041,43.6654619980174,-79.4686159941743,DUNDAS ST AT PACIFIC AVE (PX 187),20891,SO
6042,43.6498890012195,-79.4356019974269,BROCK AVE AT DUNDAS ST (PX 183),20320,SO
6043,43.6638900015665,-79.5034870014856,DUNDAS ST AT HOWLAND ST (PX 1623),33157,SO
6044,43.6655789974483,-79.4821049965167,DUNDAS ST AT RUNNYMEDE RD (PX 186),66339,SO
6045,43.7910969959726,-79.2917069963706,HAVENDALE RD AT KENNEDY RD (PX 2051),38354,EA
6046,43.650065003243,-79.4992140008531,BLOOR ST AT OLD MILL RD & THE KINGSWAY (PX 336),27972,WE
6047,43.6511349991661,-79.4763039953387,BLOOR ST W AT RUNNYMEDE RD (PX 331),40118,SO
6048,43.6646160012305,-79.4136490000159,BLOOR ST AT PALMERSTON AVE (PX 1238),17425,SO
6049,43.665913995639,-79.4074729961255,BLOOR ST AT BRUNSWICK AVE (PX 509),25812,SO
6050,43.679567343,-79.341778664,DANFORTH AVE AT WOODYCREST AVE,10442,SO
6051,43.6678619976235,-79.4656139949408,JUNCTION RD AT KEELE ST (PX 1068),71711,SO
6053,43.720515279,-79.480724897,FALSTAFF AVE AT KEELE ST,37185,NO
6054,43.742867504,-79.486000128,KEELE ST AT WYCOMBE RD,34531,NO
6055,43.644884000787,-79.4562539978737,HIGH PARK BLVD AT PARKSIDE DR (PX 573),13287,SO
6056,43.6486279998915,-79.4578040026379,HOWARD PARK AVE AT PARKSIDE DR (PX 574),14161,SO
6057,43.678394000005,-79.4648210044744,OLD WESTON RD AT TURNBERRY AVE (PX 1328),23653,SO
6059,43.6827749988861,-79.4633210040872,ROGERS RD AT SILVERTHORN AVE (PX 801),19502,WE
6060,43.805705998656,-79.2774000029954,BRIMLEY RD AT FINCH AVE (PX 1178),73586,EA
6061,43.6623589959973,-79.4444159992412,LANSDOWNE AVE AT WALLACE AVE (PX 851),9917,SO
6062,43.6370740010363,-79.4266540030886,DUFFERIN ST AT LIBERTY ST (PX 1449),32786,SO
6063,43.6658510010598,-79.4379239969645,DUFFERIN ST AT HALLAM ST (PX 607),11498,SO
6064,43.6871340015524,-79.4386930016599,OAKWOOD AVE AT ROGERS RD (PX 799),23701,WE
6065,43.6895620003213,-79.4395490025473,JESMOND AVE AT OAKWOOD AVE (PX 1528),8128,WE
6066,43.7418360005091,-79.4542920048304,TRANSIT RD AT W R ALLEN RD (PX 1406),63254,NO
6067,43.6599339982686,-79.4175129999109,GRACE ST AT HARBORD ST (PX 835),9214,SO
6068,43.660524998851,-79.4146670012938,HARBORD ST AT MANNING AVE (PX 1522),8222,SO
6069,43.6610150034047,-79.4122159944398,HARBORD ST AT PALMERSTON BLVD (PX 1311),15696,SO
6071,43.7019999957812,-79.42089000284,EGLINTON AVE AT VESTA DR (PX 1121),13497,SO
6072,43.6542869977248,-79.4068350048404,BATHURST ST AT NASSAU ST (PX 2253),19650,SO
6073,43.6681130018896,-79.412382998434,BARTON AVE AT BATHURST ST (PX 304),37610,SO
6074,43.6854099965868,-79.4192350055413,BATHURST ST AT TICHESTER RD (PX 1621),31957,SO
6075,43.6952940027481,-79.4232400040876,BATHURST ST AT WARWICK AVE (PX 506),28893,SO
6076,43.7079240031163,-79.4270590031561,BATHURST ST AT BRIAR HILL AVE (PX 310),38593,SO
6077,43.7104849972621,-79.4276940018634,BATHURST ST AT VIEWMOUNT AVE (PX 311),18005,NO
6078,43.7159499989174,-79.4290049945179,BATHURST ST AT SHELBORNE AVE (PX 313),18778,NO
6079,43.7296339993255,-79.432160995378,BATHURST ST AT BAYCREST AVE (PX 981),33996,NO
6080,43.7859170013807,-79.4460530010414,BATHURST ST AT DEWLANE DR & ROCKFORD RD (PX 677),43352,NO
6081,43.7056809998997,-79.4239869982198,CHAPLIN CRES AT ROSELAWN AVE (PX 219),15060,SO
6082,43.6622599998942,-79.4060370018966,BRUNSWICK AVE AT HARBORD ST (PX 834),15528,SO
6084,43.6689619964478,-79.404772001803,LOWTHER AVE AT SPADINA RD (PX 1405),18517,SO
6085,43.69902099947,-79.4170370035704,OLD FOREST HILL RD AT SPADINA RD (PX 853),7677,SO
6088,43.6731979993868,-79.3908330013724,BAY ST AT DAVENPORT RD (PX 896),54417,SO
6089,43.6643670027138,-79.3871830033309,BAY ST AT WELLESLEY ST W (PX 69),44198,SO
6091,43.6531680014489,-79.3757730047639,CHURCH ST AT QUEEN ST (PX 19),33263,SO
6092,43.6548290018733,-79.3764609997633,CHURCH ST AT SHUTER ST (PX 20),10556,SO
6093,43.6582110020854,-79.3778549961203,CHURCH ST AT GOULD ST (PX 993),14807,SO
6095,43.6482249963251,-79.3709320014031,LOWER JARVIS ST AT THE ESPLANADE (PX 1392),49723,SO
6096,43.6553610036585,-79.3739170057168,JARVIS ST AT SHUTER ST (PX 7),47861,SO
6097,43.6527289986785,-79.3632449984261,KING ST AT PARLIAMENT ST (PX 245),9836,SO
6098,43.668174000481,-79.369561002756,PARLIAMENT ST AT WELLESLEY ST (PX 251),12178,SO
6099,43.7177029962369,-79.5230460024399,CLAYSON RD AT WILSON AVE (PX 813),62440,NO
6102,43.7514560006985,-79.3704539983018,BANBURY RD AT CHIPSTEAD RD & YORK MILLS ROAD (PX 1079),13109,NO
6103,43.7606659999518,-79.3276849988898,FENSIDE DR AT YORK MILLS RD (PX 757),45604,NO
6104,43.708704512,-79.376338418,BAYVIEW AVE AT PARKHURST BLVD & SOUDAN AVE,61073,SO
6105,43.7274820015359,-79.381635997718,BAYVIEW AVE N/B RAMP AT LAWRENCE AVE & CHEDINGTON PL  (PX 2111),7095,NO
6106,43.752150052,-79.384971438,BAYVIEW AVE AT HEATHCOTE AVE,22079,NO
6110,43.7684080037779,-79.1862249939615,LAWRENCE AVE AT MORNINGSIDE AVE (PX 499),54901,EA
6111,43.7166870029135,-79.5823989976018,MARTIN GROVE RD AT RACINE RD (PX 1212),11053,WE
6112,43.7540270043602,-79.6000520000836,CABERNET CRCL AT GIHON SPRING DR & MARTIN GROVE (PX 1553),6520,WE
6114,43.7746659974423,-79.326699003292,SETTLERS RD AT SHEPPARD AVE (PX 1249),39056,NO
6115,43.7917409957963,-79.2489749975766,SHEPPARD AVE E AT SHORTING RD (PX 1435),11730,EA
6116,43.762333623,-79.407170661,BONNINGTON PL AT SHEPPARD AVE,23062,NO
6117,43.7628879964395,-79.404757998768,KENNETH AVE AT LEONA DR & SHEPPARD AVE (PX 1631),44068,NO
6118,43.8009140006313,-79.1505959954665,ATRIUM LANE AT DURNFORD RD & SHEPPARD AVE (PX 1635),6363,EA
6119,43.7378060042369,-79.5201340025571,LAURA RD AT SHEPPARD AVE (PX 2289),11209,NO
6120,43.7516630010107,-79.4567510019211,SHEPPARD AVE AT WILSON HEIGHTS BLVD (PX 631),31123,NO
6121,43.690422505,-79.336230269,GREENWOOD AVE AT MEMORIAL PARK AVE,7649,SO
6122,43.782760273,-79.401882088,FINCH AVE AT WILFRED AVE,18585,NO
6123,43.7772069977999,-79.4270619956777,CARNEY RD AT EDITHVALE DR & FINCH AVE (PX 2150),29234,NO
6126,43.7733130030265,-79.5317749969486,HIGHWAY 400 E TCS & NORFINCH DR AT STEELES AVE W (PX 1155),71337,EA
6127,43.7944140024474,-79.4365640034563,CACTUS AVE AT STEELES AVE (PX 1467),19748,NO
6128,43.754179524,-79.619837782,STEELES AVE AT STEINWAY BLVD,14507,WE
6131,43.7240400016639,-79.2969100026366,PHARMACY AVE AT 175M SOUTH OF EGLINTON AVE E (PX 1617),20748,EA
6132,43.8116359973831,-79.3234139980005,BAMBURGH CIR S AT WARDEN AVE (PX 722),16379,EA
6133,43.652148001439,-79.368637002387,ADELAIDE ST AT SHERBOURNE ST (PX 255),35243,SO
6134,43.6519629974342,-79.3777590008235,RICHMOND ST AT VICTORIA ST (PX 27),23368,SO
6135,43.744884758,-79.514582874,COURAGE AVE AT JANE ST,12511,NO
6136,43.7507359978869,-79.5160779969669,FIRGROVE S CRES AT JANE ST & YORKWOODS GT (PX 933),13386,NO
6137,43.7252639987795,-79.2649850046933,CORVETTE AVE AT KENNEDY RD (PX 1122),8159,EA
6138,43.7574480016098,-79.4894939985633,BROADOAKS DR AT KEELE ST (PX 928),14695,NO
6139,43.674290641,-79.434650792,DAVENPORT RD AT DOVERCOURT RD,22027,SO
6140,43.6600600006277,-79.4800150018146,ANNETTE ST AT RUNNYMEDE RD (PX 847),11746,SO
6141,43.6773709970917,-79.4456630038293,ST CLAIR AVE AT VIA ITALIA (PX 1610),7761,SO
6143,43.6810479998197,-79.4288700051926,ARLINGTON AVE AT ST CLAIR AVE (PX 1024),18462,SO
6147,43.694986971,-79.441814888,CLOVELLY AVE AT OAKWOOD AVE,9664,WE
6151,43.70945634,-79.410784809,AVENUE RD AT CASTLEFIELD AVE,19282,SO
6152,43.711185151,-79.411491226,AVENUE RD AT BRIAR HILL AVE,19417,SO
6155,43.6518930001912,-79.3817180056212,BAY ST AT QUEEN ST W (PX 64),43780,SO
6156,43.773787285,-79.162282369,BEECHGROVE DR AT LAWRENCE AVE,19250,EA
6158,43.654525003875,-79.3694590004986,QUEEN ST AT SHERBOURNE ST (PX 257),27227,SO
6163,43.8154280011009,-79.2315000022066,FINCH AVE E AT FINCHDENE SQ (PX 1597),19134,EA
6165,43.6926249984751,-79.5174930002966,ALMA DR AT SCARLETT RD & SCARLETTWOOD CT (PX 2008),16629,WE
6166,43.734658561,-79.306760409,INNISMORE CRES AT RUSCICA DR AND VICTORIA PARK AVE,43497,NO
6168,43.6524659955619,-79.3754759945389,CHURCH ST AT RICHMOND ST (PX 18),9911,SO
6170,43.6573010028812,-79.4477719985356,BLOOR ST W AT SYMINGTON AVE (PX 1062),31576,SO
6171,43.6397780021299,-79.5445060012695,BLOOR ST W AT WILMAR RD (PX 2212),31082,WE
6172,43.66896436,-79.43645292,BARTLETT AVE AT DUPONT ST,11185,SO
6173,43.72258004,-79.4566336,DUFFERIN ST AT GLEN BELLE CR & MCADAM AVE,44197,NO
6176,43.719830332,-79.513800342,DALLNER RD AT WILSON AVE,13129,NO
6177,43.721487002195,-79.5581360051309,GOLFDOWN DR AT ISLINGTON AVE (PX 2082),13554,WE
6178,43.762679008,-79.573646927,ISLINGTON AVE AT THOROLD GT,13430,NO
6181,43.664780995673,-79.3552930030913,BLACKBURN ST AT GERRARD ST & ST MATTHEWS RD (PX 2274),7078,SO
6182,43.7757409972189,-79.2349949984528,DOLLY VARDEN BLVD AT ELLESMERE RD (PX 1799),28777,EA
6185,43.638829965,-79.4767513,ORMSKIRK AVE AT SOUTH KINGSWAY,9671,SO
6188,43.652964119,-79.42945101,COLLEGE ST AT HAVELOCK ST,16020,SO
6189,43.678218227,-79.424277361,CHRISTIE ST AT TYRREL AVE,18225,SO
6191,43.7409749975815,-79.5809979938118,KIPLING AVE AT PENLEA AVE (PX 2119),23215,WE
6192,43.667265066,-79.393526201,CHARLES ST AT QUEENS PARK CR,30700,SO
6193,43.660308861,-79.517117517,LAMBETH RD AT ROYAL YORK CT AND ROYAL YORK RD,28009,WE
6194,43.7908339966093,-79.3630760018579,FINCH AVE AT LISZT GT & TRUDY RD (PX 1861),49490,NO
6195,43.808948656,-79.359012383,DON MILLS RD AT FRESHMEADOW DR,37666,NO
6196,43.713048635,-79.411775897,AVENUE RD AT CORTLEIGH BLVD,19750,SO
6198,43.664847000935,-79.4554949992238,DUPONT ST AT EDWIN AVE (PX 2097),21702,SO
6203,43.694603767,-79.305881787,CHISHOLM AVE AT LUMSDEN AVE,6214,SO
6205,43.799823618,-79.41186141,STEELES AVE E AT LILLIAN ST & JEWEL ST,18337,NO
6206,43.649906415,-79.387137745,RICHMOND ST AT SIMCOE ST,15451,SO
6208,43.7229900040171,-79.5091200039311,JANE ST AT SHERIDAN MALL (PX 1472),34231,NO
6209,43.657227649,-79.466850203,GLENLAKE AVE AT HIGH PARK AVE,8536,SO
6212,43.648154719,-79.376046596,SCOTT ST AT WELLINGTON ST,4832,SO
6216,43.750085792,-79.346873385,DON MILLS RD AT KERN RD,136105,NO
6217,43.74514829,-79.25189932,BRIMLEY RD AT SEMINOLE AVE,12130,EA
6218,43.701597547,-79.265885984,BIRCHMOUNT RD AT MACK AVE,5702,EA
6219,43.676376855,-79.330271415,GREENWOOD AVE AT TORBRICK RD,6217,SO
6222,43.7318160038961,-79.5112779986468,JANE ST AT TROUTBROOKE DR (PX 2284),40353,NO
6227,43.774595243,-79.438856069,ANCONA ST AT FINCH AVE W,15662,NO
6229,43.774927515,-79.437378237,ENDELL ST AT FINCH AVE W,15208,NO
6232,43.64455264,-79.448371367,FERN AVE AT RONCESVALLES AVE,4285,SO
6236,43.670562002288,-79.3898439993891,BAY ST AT CUMBERLAND ST (PX 2374),27615,SO
6237,43.797596001343,-79.4137829939423,ABITIBI AVE AT WILLOWDALE AVE (PX 2164),7994,NO
6238,43.7959560018862,-79.4131020005625,OTONABEE AVE AT WILLOWDALE AVE (PX 2199),8388,NO
6239,43.643601009,-79.533457194,DUNBLOOR RD AT DUNDAS ST W,20744,WE
6240,43.700527002,-79.427765759,CHILTERN HILL RD AT EGLINTON AVE,17549,SO
6245,43.6723279963684,-79.5040069954817,EDINBOROUGH CT AT SCARLETT RD (PX 1943),10495,WE
6246,43.73813123,-79.241566236,BARBADOS BLVD AT EGLINTON AVE E,13828,EA
6256,43.676337233,-79.4424193,DUFFERIN ST AT ROSEMOUNT AVE,10757,SO
6258,43.658781792,-79.440747508,BLOOR ST W AT EMERSON AVE,18504,SO
6261,43.741858243,-79.406251639,MCGLASHAN RD AT YONGE ST,37528,NO
6262,43.675552722,-79.396941422,AVENUE RD AT PEARS AVE,15319,SO
6264,43.80915,-79.1671955538514,SHEPPARD AVE AT TWYN RIVERS DR,16038,EA
6265,43.652947258,-79.485974301,COLBECK ST AT JANE ST,16552,SO
6267,43.6944219995462,-79.3082379953547,LUMSDEN AVE AT WESTLAKE AVE (PX 2348),9378,SO
6268,43.783929544,-79.28535662,REIDMOUNT AVE AT SHEPPARD AVE,16972,EA
6269,43.728640162,-79.397693153,MOUNT PLEASANT RD AT RANLEIGH AVE,9550,SO
6272,43.647711892,-79.430718811,BANK ST AT DUFFERIN ST,6274,SO
6273,43.6643100034295,-79.4305169959759,DOVERCOURT RD AT SHANLY ST (PX 2367),10217,SO
6274,43.8000399965494,-79.284707997728,BAYLAWN DR AT BOARHILL DR & MIDLAND AVE (PX 1896),20888,EA
6276,43.646191773,-79.423472662,ARGYLE ST AT DOVERCOURT RD,3075,SO
6278,43.67426413,-79.35708092,BROADVIEW AVE AT WOLFREY AVE,4016,SO
6279,43.688892905,-79.314183575,MILVERTON BLVD AT WOODBINE AVE,24207,SO
6280,43.684017349,-79.38350493,MOUNT PLEASANT RD AT WHITEHALL RD,15328,SO
6281,43.751920926,-79.275778156,CORNWALLIS DR AT KENNEDY RD,19248,EA
6283,43.648832542,-79.450027955,GRENADIER RD AT RONCESVALLES AVE,4555,SO
6285,43.739529996174,-79.235255994163,EGLINTON AVE E AT TORRANCE RD (PX 1825),33596,EA
6290,43.655138026,-79.398926217,BALDWIN ST AT SPADINA AVE,4048,SO
6293,43.753493002114,-79.3574929950553,SCARSDALE RD AT YORK MILLS RD (PX 1866),59765,NO
6294,43.680441518,-79.345443054,GERTRUDE PL AT PAPE AVE,5407,SO
6296,43.749120941,-79.436948128,BATHURST ST AT DANBY AVE,45783,NO
6299,43.685400999253,-79.2743899938997,KINGSTON RD AT QUEENSBURY AVE (PX 2104),10800,EA
6301,43.672376574,-79.443766242,DAVENPORT RD AT LIGHTBOURN AVE,8896,SO
6302,43.7684090028395,-79.3803240008492,GREENBRIAR RD AT SHEPPARD AVE (PX 2109),17269,NO
6304,43.738710525,-79.426857055,CLYDE AVE AT WILSON AVE,33039,NO
6307,43.6504209964087,-79.3886429956073,QUEEN ST AT ST PATRICK ST (PX 2087),8531,SO
6309,43.6267839973852,-79.5161089991795,ATHOL AVE AT ISLINGTON AVE & NORDIN AVE (PX 2470),47279,WE
6315,43.754960008,-79.350883367,UPJOHN RD AT YORK MILLS RD,16922,NO
6316,43.668746353,-79.375393032,EARL ST AT SHERBOURNE ST,6192,SO
6317,43.778067808,-79.444081177,BATHURST ST AT KENTON DR,22152,NO
6322,43.711547249,-79.571371481,BRYDON DR AT REXDALE BLVD,14670,WE
6323,43.763869517,-79.301433063,SYLLA AVE AT WARDEN AVE,19990,EA
6368,43.6672440035406,-79.3125929952495,EASTERN AVE AT KINGSTON RD & QUEEN ST (PX 1388),62469,SO
6370,43.671503048,-79.31037211,COLUMBINE AVE AT KINGSTON RD,10354,SO
6371,43.788758172,-79.162144111,KINGSTON RD AT MEADOWVALE RD,4397,EA
6375,43.695279378,-79.269328478,DANFORTH AVE AT EASTWOOD AVE,7521,EA
6376,43.7102519967761,-79.2646159989863,DANFORTH RD AT NORTH WOODROW BLVD (PX 2225),20027,EA
6378,43.7333490004232,-79.2486559980853,DANFORTH RD AT NESTON AVE & TYNE CRT (PX 2099),20579,EA
6380,43.7166699980684,-79.2992859963682,VICTORIA PARK AT 60M N OF PARMA CRT (PX 519),10582,SO
6382,43.762021644,-79.317086552,PACHINO BLVD AT VICTORIA PARK AVE,40849,NO
6384,43.693155591,-79.321373722,BARKER AVE AT GLEBEMOUNT AVE,723,SO
6385,43.696113225,-79.337130039,ATHLONE RD AT OCONNOR DR,35242,SO
6390,43.8143669991242,-79.3245330044268,WARDEN AVE AT 200M S OF BAMBURGH CIRCLE N (PX 1649),9520,EA
6391,43.780947191,-79.308997582,BOWATER DR AT WARDEN AVE,16909,EA
6393,43.6518920007632,-79.3698549939496,ADELAIDE ST AT FREDERICK ST (PX 2346),16442,SO
6394,43.6135250029247,-79.5363519966426,EVANS AVE AT TREEVIEW DR (PX 2250),19548,WE
6395,43.708237238,-79.465811927,CALEDONIA RD AT PLAYFAIR AVE,11210,NO
6396,43.6275429959942,-79.4971280015397,MILTON ST AT THE QUEENSWAY (PX 2467),12095,WE
6399,43.6657029998531,-79.4969200006143,# 3671 DUNDAS ST AT LOBLAWS ENTRANCE 200M E OF SCARLETT (PX 1809),26910,WE
6400,43.652998995979,-79.5249029990636,CHESTNUT HILLS CR AT DUNDAS ST (PX 2124),33939,WE
6402,43.6679340029613,-79.3790450041251,EARL PL AT GLOUCESTER ST & JARVIS ST (PX 2187),40457,SO
6407,43.685031439,-79.343806909,SAMMON AVE AT WOODYCREST AVE,1085,SO
6410,43.686222994,-79.341716755,DEWHURST BLVD AT KINGS PARK BLVD,313,SO
6411,43.686613781,-79.344397126,MORTIMER AVE AT WOODYCREST AVE,11817,SO
6412,43.687080987,-79.342032597,DEWHURST BLVD AT MORTIMER AVE,9029,SO
6413,43.671297972,-79.38722015,ASQUITH AVE AT CUMBERLAND ST & YONGE ST,7250,SO
6417,43.6707190004481,-79.4532559984104,DAVENPORT RD AT SYMINGTON AVE (PX 1304),19075,SO
6419,43.649699808,-79.545113857,BURNHAMTHORPE RD AT LORRAINE GDNS,11259,WE
6423,43.7067122404754,-79.3469791099975,OVERLEA BLVD AT EAST YORK TOWN CENTRE WEST DRIVEWAY,21475,SO
6424,43.7577560032652,-79.4650170055235,RIMROCK RD AT W R ALLEN RD (PX 1997),22279,NO
6427,43.6419149994347,-79.4018949994016,BATHURST ST AT NIAGARA ST (PX 2363),51145,SO
6430,43.769363719,-79.229030819,MARKHAM RD AT PANDORA CIR,13529,EA
6432,43.8076509955721,-79.2326329950708,CROW TRL AT TAPSCOTT RD (PX 1902),6271,EA
6433,43.8184180003302,-79.2398509995228,NEWGALE GT AT TAPSCOTT RD (PX 1790),9357,EA
6434,43.6388540016748,-79.3865730033865,QUEENS QUAY AT REES ST & ROBERTSON CRES (PX 2412),24388,SO
6436,43.707714112,-79.410160325,AVENUE RD AT KELWAY BLVD,17234,SO
6439,43.727257755,-79.391994155,LAWRENCE AVE E AT WANLESS CRES (WEST INT),31076,SO
6440,43.735792306,-79.349952667,LAWRENCE AVE AT TREMONT CR,29957,NO
6441,43.691164998775,-79.5362209946812,THE WESTWAY AT TREHORNE DR (PX 2031),7644,WE
6442,43.6719230004743,-79.3875029949137,YONGE ST AT YORKVILLE AVE (PX 2377),23145,SO
6443,43.7769459968921,-79.4148490058717,KEMPFORD BLVD AT YONGE ST (PX 1101),53276,NO
6446,43.645863379,-79.474144582,MORNINGSIDE AVE AT RUNNYMEDE RD,2509,SO
6449,43.7701819955997,-79.2787899962975,PROGRESS AVE AT WILLIAM KITCHEN RD (PX 1702),12452,EA
6451,43.624072251,-79.559551461,PAXMAN RD AT THE WEST MALL,10966,WE
6452,43.7203090004699,-79.5115989965231,WILSON AVE 200 M E OF DALLNER AVE SHERIDAN MALL (PX 1342),27747,NO
6453,43.730335998232,-79.4681060006569,GARRATT BLVD AT NORTHGATE DR & WILSON AVE (PX 1236),31018,NO
6454,43.7355819971116,-79.4426700023765,ALLINGHAM GDNS AT WILSON AVE (PX 1477),32539,NO
6458,43.6768370001103,-79.5642189943952,MARTIN GROVE RD AT RICHGROVE DR (PX 1873),11716,WE
6461,43.710896147,-79.363727567,LAIRD DR AT PARKHURST BLVD,9199,SO
6464,43.7128789964934,-79.35909700122,BRENTCLIFFE RD AT VANDERHOOF AVE (PX 1849),10367,SO
6465,43.672660679,-79.337067401,BOULTBEE AVE AT JONES AVE,9352,SO
6468,43.6735909983876,-79.5493180054127,KIPLING AVE AT LONGFIELD RD & THE KINGSWAY (PX 1855),20947,WE
6469,43.698520056,-79.560605273,KIPLING AVE AT ST ANDREWS BLVD,12938,WE
6472,43.704442697,-79.550082066,ISLINGTON AVE AT LEMSFORD RD & WESTHAMPTON DR,38379,WE
6476,43.7652800011599,-79.4829599975267,FINCH AVE AT CNR SERVICE RD & 220M E OF ALEXDON RD (PX 1091),36988,NO
6477,43.65352039,-79.514042075,KINGSGROVE BLVD AT ROYAL YORK RD,10997,WE
6481,43.695129656,-79.303480729,BARRINGTON AVE AT LUMSDEN AVE,4022,SO
6582,43.7421440041813,-79.3097930041423,LAWRENCE AVE AT VICTORIA PARK AVE (PX 407),71744,EA
6585,43.7840000023252,-79.2850000007229,SHEPPARD AVE AT 150M E OF REIDMOUNT AVE & GO STATION  (PX 1820),49179,EA
6598,43.791494714,-79.397032131,CONACHER DR AT CUMMER AVE,7935,NO
6601,43.8232840013028,-79.2514440059549,MCNICOLL AVE OF DYNAMIC DR (PX 1763),6115,EA
6606,43.742644116,-79.307406112,LAWRENCE AVE AT TOWNLEY AVE,34710,EA
6610,43.68577600256,-79.3474380013034,MORTIMER AVE AT PAPE AVE (PX 664),53932,SO
6611,43.691998217,-79.302115137,BARRINGTON AVE AT DONCASTER AVE,2404,SO
6667,43.7069980024562,-79.2681300060352,BIRCHMOUNT RD AT DANFORTH RD (PX 417),35181,EA
6732,43.7866199978477,-79.3006600032401,# 2450 BIRCHMOUNT RD AT STEPHEN LEACOCK CI (PX 1026),28768,EA
6848,43.7244249976891,-79.2429609956885,ANSON AVE AT BRIMLEY RD & COMRIE TERR (PX 2169),10375,EA
6854,43.7905780015803,-79.2699610050632,BRIMLEY RD AT HEATHER RD (PX 1639),26574,EA
7239,43.709989449,-79.453849447,DUFFERIN ST AT GLEN LONG AVE,15644,NO
7248,43.68566279,-79.406336424,ST CLAIR AVE AT WARREN RD,9188,SO
7252,43.680735285,-79.382417056,MOUNT PLEASANT RD AT ROXBOROUGH DR,32709,SO
7261,43.7716430025221,-79.3641360009145,LESLIE ST AT SHEPPARD AVE (PX 744),227783,NO
7264,43.7463489,-79.345888453,BOND AVE AT DON MILLS RD & LEGATO CRT,20875,NO
7281,43.6090089976526,-79.548312998849,ALDERWOOD PLAZA AT BROWNS LINE/SERVICE RD (PX 893),30787,WE
7320,43.7865780023545,-79.1883099939827,ELLESMERE RD AT MILITARY TRL E (PX 1195),37300,EA
7323,43.6943649977153,-79.2736500036192,DANFORTH AVE AT WARDEN AVE (PX 358),30364,EA
7329,43.741286995934,-79.4152259963457,WILSON AVE AT YONGE BLVD (PX 991),15832,NO
7341,43.6568979,-79.520326606,DUNDAS ST W AT OLD OAK DR & WIMBLETON RD,35521,WE
7383,43.6493509959951,-79.3937019962645,PETER ST AT QUEEN ST (PX 1589),23867,SO
7419,43.73183621,-79.562946114,BARKER AVE AT ISLINGTON AVE,33774,WE
7639,43.6663600038397,-79.3166019957321,COXWELL AVE AT QUEEN ST (PX 168),50880,SO
8143,43.6940879985181,-79.36627800388,BAYVIEW AVE AT NESBITT DR (PX 167),32232,SO
8157,43.6590980026989,-79.4391750043358,BLOOR ST W AT BROCK AVE W (PX 1934),35820,SO
9767,43.692442974,-79.491137857,INDUSTRY ST AT RAY AVE,3007,WE
9772,43.6460530022782,-79.3855610005873,SIMCOE ST AT WELLINGTON ST (PX 264),8664,SO
9773,43.6466049957164,-79.3830289962435,WELLINGTON ST AT YORK ST (PX 71),31681,SO
9775,43.6497719970134,-79.433688994627,DUNDAS ST AT SHERIDAN AVE (PX 2122),8155,SO
9776,43.6495840036818,-79.4298290040732,DUNDAS ST W AT GLADSTONE AVE (PX 2264),16838,SO
9777,43.649501561,-79.426795521,DUNDAS ST W AT LISGAR ST & RUSHOLME RD,9294,SO
9780,43.654656296,-79.421488992,COLLEGE ST AT ROXTON RD,7180,SO
9781,43.65597112,-79.410162149,COLLEGE ST AT PALMERSTON AVE,9662,SO
9787,43.67989955,-79.390728007,MARLBOROUGH AVE AT PRICE ST & YONGE ST,13221,SO
9791,43.732378025,-79.41587385,ELM RD AT OLD ORCHARD GRV,2551,SO
9803,43.687428567,-79.332127708,LINSMORE CR AT SAMMON AVE,1759,SO
9804,43.691141164,-79.332967299,LINSMORE CRES AT MEMORIAL PARK AVE (EAST INT),650,SO
9815,43.7188090035788,-79.5833920022274,JEFFCOAT DR AT MARTIN GROVE RD (PX 1911),9909,WE
9819,43.662244347,-79.429670696,DOVERCOURT RD AT NORTHUMBERLAND ST,5762,SO
